"","x"
"2499",0
"2500",1
"2501",1
"2502",0
"2503",1
"2504",1
"2505",1
"2506",1
"2507",0
"2508",0
"2509",1
"2510",0
"2511",0
"2512",0
"2513",1
"2514",1
"2515",0
"2516",1
"2517",1
"2518",0
"2519",0
"2520",1
"2521",1
"2522",1
"2523",1
"2524",1
"2525",1
"2526",1
"2527",0
"2528",0
"2529",0
"2530",0
"2531",0
"2532",0
"2533",0
"2534",1
"2535",0
"2536",0
"2537",0
"2538",0
"2539",0
"2540",0
"2541",1
"2542",0
"2543",0
"2544",1
"2545",1
"2546",1
"2547",1
"2548",1
"2549",0
"2550",0
"2551",0
"2552",1
"2553",0
"2554",1
"2555",1
"2556",1
"2557",1
"2558",1
"2559",1
"2560",0
"2561",0
"2562",1
"2563",0
"2564",1
"2565",0
"2566",1
"2567",0
"2568",0
"2569",1
"2570",1
"2571",0
"2572",1
"2573",0
"2574",1
"2575",0
"2576",0
"2577",1
"2578",0
"2579",0
"2580",0
"2581",0
"2582",0
"2583",1
"2584",0
"2585",1
"2586",1
"2587",1
"2588",0
"2589",1
"2590",0
"2591",1
"2592",1
"2593",1
"2594",1
"2595",0
"2596",1
"2597",1
"2598",0
"2599",1
"2600",1
"2601",0
"2602",0
"2603",1
"2604",1
"2605",0
"2606",0
"2607",1
"2608",1
"2609",0
"2610",1
"2611",1
"2612",0
"2613",0
"2614",1
"2615",0
"2616",0
"2617",0
"2618",1
"2619",0
"2620",1
"2621",1
"2622",1
"2623",1
"2624",0
"2625",0
"2626",1
"2627",1
"2628",1
"2629",0
"2630",1
"2631",1
"2632",1
"2633",0
"2634",0
"2635",1
"2636",1
"2637",1
"2638",1
"2639",1
"2640",1
"2641",1
"2642",1
"2643",0
"2644",0
"2645",0
"2646",0
"2647",0
"2648",0
"2649",1
"2650",0
"2651",1
"2652",1
"2653",1
"2654",1
"2655",1
"2656",0
"2657",0
"2658",1
"2659",0
"2660",0
"2661",0
"2662",0
"2663",1
"2664",0
"2665",1
"2666",1
"2667",0
"2668",1
"2669",1
"2670",1
"2671",1
"2672",1
"2673",1
"2674",1
"2675",0
"2676",0
"2677",0
"2678",0
"2679",0
"2680",0
"2681",0
"2682",1
"2683",0
"2684",0
"2685",0
"2686",1
"2687",0
"2688",0
"2689",0
"2690",0
"2691",1
"2692",1
"2693",1
"2694",0
"2695",0
"2696",0
"2697",0
"2698",0
"2699",0
"2700",0
"2701",1
"2702",1
"2703",0
"2704",0
"2705",0
"2706",1
"2707",1
"2708",0
"2709",0
"2710",1
"2711",1
"2712",0
"2713",0
"2714",0
"2715",0
"2716",0
"2717",1
"2718",0
"2719",1
"2720",1
"2721",0
"2722",0
"2723",0
"2724",0
"2725",0
"2726",0
"2727",1
"2728",1
"2729",0
"2730",0
"2731",0
"2732",0
"2733",1
"2734",0
"2735",0
"2736",0
"2737",0
"2738",1
"2739",0
"2740",1
"2741",0
"2742",1
"2743",0
"2744",1
"2745",0
"2746",1
"2747",1
"2748",1
"2749",1
"2750",0
"2751",1
"2752",1
"2753",1
"2754",1
"2755",1
"2756",1
"2757",0
"2758",1
"2759",0
"2760",0
"2761",1
"2762",1
"2763",0
"2764",1
"2765",1
"2766",0
"2767",1
"2768",1
"2769",1
"2770",0
"2771",0
"2772",0
"2773",0
"2774",0
"2775",1
"2776",0
"2777",1
"2778",1
"2779",0
"2780",0
"2781",0
"2782",1
"2783",1
"2784",1
"2785",1
"2786",1
"2787",0
"2788",1
"2789",0
"2790",0
"2791",1
"2792",1
"2793",1
"2794",0
"2795",0
"2796",1
"2797",1
"2798",0
"2799",1
"2800",0
"2801",0
"2802",0
"2803",1
"2804",0
"2805",0
"2806",1
"2807",0
"2808",1
"2809",1
"2810",1
"2811",0
"2812",1
"2813",0
"2814",1
"2815",1
"2816",1
"2817",1
"2818",0
"2819",1
"2820",1
"2821",1
"2822",0
"2823",1
"2824",1
"2825",1
"2826",1
"2827",1
"2828",0
"2829",0
"2830",0
"2831",1
"2832",0
"2833",0
"2834",1
"2835",1
"2836",1
"2837",1
"2838",1
"2839",0
"2840",0
"2841",0
"2842",1
"2843",1
"2844",1
"2845",1
"2846",1
"2847",0
"2848",1
"2849",0
"2850",1
"2851",1
"2852",1
"2853",1
"2854",0
"2855",1
"2856",0
"2857",0
"2858",1
"2859",1
"2860",0
"2861",1
"2862",0
"2863",1
"2864",0
"2865",1
"2866",1
"2867",0
"2868",1
"2869",1
"2870",1
"2871",0
"2872",0
"2873",1
"2874",1
"2875",1
"2876",0
"2877",1
"2878",1
"2879",0
"2880",1
"2881",1
"2882",1
"2883",1
"2884",1
"2885",0
"2886",1
"2887",1
"2888",1
"2889",0
"2890",1
"2891",0
"2892",1
"2893",0
"2894",0
"2895",1
"2896",1
"2897",0
"2898",1
"2899",1
"2900",1
"2901",1
"2902",1
"2903",1
"2904",0
"2905",0
"2906",1
"2907",0
"2908",0
"2909",1
"2910",1
"2911",1
"2912",1
"2913",1
"2914",0
"2915",0
"2916",1
"2917",1
"2918",1
"2919",0
"2920",1
"2921",0
"2922",1
"2923",0
"2924",0
"2925",0
"2926",0
"2927",1
"2928",1
"2929",0
"2930",0
"2931",0
"2932",0
"2933",0
"2934",1
"2935",1
"2936",1
"2937",0
"2938",1
"2939",0
"2940",0
"2941",1
"2942",1
"2943",0
"2944",1
"2945",0
"2946",0
"2947",0
"2948",0
"2949",1
"2950",0
"2951",0
"2952",0
"2953",0
"2954",0
"2955",1
"2956",1
"2957",1
"2958",1
"2959",0
"2960",1
"2961",0
"2962",0
"2963",0
"2964",0
"2965",1
"2966",1
"2967",0
"2968",1
"2969",0
"2970",0
"2971",0
"2972",1
"2973",0
"2974",0
"2975",1
"2976",1
"2977",0
"2978",1
"2979",0
"2980",1
"2981",1
"2982",0
"2983",0
"2984",1
"2985",1
"2986",0
"2987",0
"2988",1
"2989",1
"2990",0
"2991",0
"2992",1
"2993",0
"2994",0
"2995",0
"2996",1
"2997",1
"2998",1
"2999",0
"3000",1
"3001",1
"3002",1
"3003",1
"3004",0
"3005",0
"3006",1
"3007",1
"3008",0
"3009",1
"3010",0
"3011",0
"3012",0
"3013",1
"3014",0
"3015",1
"3016",0
"3017",1
"3018",0
"3019",1
"3020",0
"3021",1
"3022",1
"3023",0
"3024",1
"3025",0
"3026",0
"3027",0
"3028",0
"3029",0
"3030",0
"3031",0
"3032",0
"3033",1
"3034",0
"3035",0
"3036",1
"3037",1
"3038",0
"3039",1
"3040",0
"3041",0
"3042",1
"3043",1
"3044",1
"3045",1
"3046",0
"3047",0
"3048",0
"3049",0
"3050",1
"3051",0
"3052",1
"3053",0
"3054",1
"3055",0
"3056",0
"3057",1
"3058",1
"3059",1
"3060",1
"3061",1
"3062",1
"3063",1
"3064",0
"3065",1
"3066",0
"3067",1
"3068",1
"3069",1
"3070",1
"3071",1
"3072",1
"3073",0
"3074",0
"3075",1
"3076",1
"3077",1
"3078",1
"3079",0
"3080",0
"3081",1
"3082",1
"3083",1
"3084",1
"3085",1
"3086",1
"3087",0
"3088",1
"3089",1
"3090",1
"3091",0
"3092",0
"3093",1
"3094",1
"3095",1
"3096",1
"3097",1
"3098",1
"3099",1
"3100",1
"3101",0
"3102",1
"3103",1
"3104",1
"3105",1
"3106",1
"3107",1
"3108",0
"3109",1
"3110",1
"3111",1
"3112",1
"3113",0
"3114",1
"3115",1
"3116",0
"3117",1
"3118",1
"3119",1
"3120",0
"3121",1
"3122",1
"3123",1
"3124",1
"3125",1
"3126",0
"3127",1
"3128",0
"3129",1
"3130",1
"3131",1
"3132",1
"3133",0
"3134",1
"3135",0
"3136",1
"3137",1
"3138",1
"3139",0
"3140",0
"3141",0
"3142",0
"3143",0
"3144",1
"3145",0
"3146",1
"3147",0
"3148",0
"3149",0
"3150",0
"3151",0
"3152",0
"3153",1
"3154",1
"3155",0
"3156",1
"3157",1
"3158",0
"3159",0
"3160",0
"3161",0
"3162",0
"3163",0
"3164",1
"3165",1
"3166",0
"3167",1
"3168",1
"3169",1
"3170",1
"3171",1
"3172",0
"3173",0
"3174",0
"3175",0
"3176",0
"3177",0
"3178",0
"3179",0
"3180",0
"3181",0
"3182",1
"3183",0
"3184",0
"3185",1
"3186",1
"3187",1
"3188",1
"3189",1
"3190",0
"3191",1
"3192",0
"3193",0
"3194",0
"3195",1
"3196",1
"3197",0
"3198",0
"3199",0
"3200",1
"3201",1
"3202",1
"3203",1
"3204",1
"3205",0
"3206",1
"3207",0
"3208",0
"3209",0
"3210",1
"3211",0
"3212",1
"3213",1
"3214",0
"3215",1
"3216",0
"3217",0
"3218",1
"3219",1
"3220",0
"3221",1
"3222",0
"3223",0
"3224",1
"3225",1
"3226",1
"3227",1
"3228",0
"3229",1
"3230",1
"3231",0
"3232",1
"3233",1
"3234",1
"3235",1
"3236",0
"3237",0
"3238",1
"3239",1
"3240",1
"3241",1
"3242",0
"3243",0
"3244",0
"3245",1
"3246",1
"3247",1
"3248",1
"3249",0
"3250",1
"3251",0
"3252",1
"3253",0
"3254",1
"3255",1
"3256",1
"3257",0
"3258",1
"3259",0
"3260",0
"3261",1
"3262",1
"3263",1
"3264",1
"3265",1
"3266",0
"3267",1
"3268",1
"3269",1
"3270",1
"3271",0
"3272",0
"3273",1
"3274",1
"3275",0
"3276",1
"3277",1
"3278",1
"3279",1
"3280",0
"3281",1
"3282",1
"3283",1
"3284",1
"3285",1
"3286",0
"3287",0
"3288",0
"3289",0
"3290",0
"3291",1
"3292",1
"3293",1
"3294",1
"3295",1
"3296",1
"3297",1
"3298",1
"3299",1
"3300",0
"3301",1
"3302",1
"3303",1
"3304",1
"3305",1
"3306",0
"3307",1
"3308",1
"3309",1
"3310",1
"3311",1
"3312",0
"3313",1
"3314",1
"3315",1
"3316",0
"3317",1
"3318",0
"3319",1
"3320",1
"3321",1
"3322",1
"3323",1
"3324",1
"3325",1
"3326",0
"3327",1
"3328",1
"3329",0
"3330",1
"3331",0
"3332",1
"3333",1
"3334",1
"3335",1
"3336",1
"3337",1
"3338",1
"3339",1
"3340",1
"3341",1
"3342",0
"3343",1
"3344",1
"3345",1
"3346",1
"3347",1
"3348",1
"3349",0
"3350",1
"3351",1
"3352",1
"3353",1
"3354",0
"3355",1
"3356",1
"3357",1
"3358",0
"3359",0
"3360",1
"3361",0
"3362",1
"3363",0
"3364",1
"3365",1
"3366",1
"3367",1
"3368",1
"3369",1
"3370",0
"3371",1
"3372",1
"3373",0
"3374",1
"3375",1
"3376",1
"3377",1
"3378",1
"3379",0
"3380",1
"3381",1
"3382",1
"3383",1
"3384",1
"3385",1
"3386",1
"3387",1
"3388",1
"3389",0
"3390",1
"3391",1
"3392",1
"3393",1
"3394",1
"3395",1
"3396",1
"3397",1
"3398",1
"3399",1
"3400",1
"3401",1
"3402",1
"3403",1
"3404",1
"3405",1
"3406",1
"3407",0
"3408",1
"3409",1
"3410",1
"3411",0
"3412",0
"3413",1
"3414",0
"3415",1
"3416",0
"3417",1
"3418",1
"3419",1
"3420",0
"3421",1
"3422",0
"3423",1
"3424",1
"3425",1
"3426",1
"3427",1
"3428",1
"3429",1
"3430",1
"3431",1
"3432",1
"3433",1
"3434",0
"3435",1
"3436",1
"3437",1
"3438",1
"3439",1
"3440",1
"3441",0
"3442",1
"3443",1
"3444",1
"3445",1
"3446",1
"3447",1
"3448",1
"3449",0
"3450",1
"3451",1
"3452",1
"3453",1
"3454",0
"3455",1
"3456",1
"3457",1
"3458",1
"3459",0
"3460",0
"3461",0
"3462",0
"3463",0
"3464",0
"3465",1
"3466",1
"3467",0
"3468",0
"3469",1
"3470",0
"3471",0
"3472",1
"3473",1
"3474",0
"3475",0
"3476",0
"3477",1
"3478",0
"3479",1
"3480",1
"3481",0
"3482",1
"3483",1
"3484",1
"3485",1
"3486",1
"3487",0
"3488",1
"3489",1
"3490",1
"3491",1
"3492",0
"3493",1
"3494",1
"3495",0
"3496",0
"3497",1
"3498",0
"3499",1
"3500",1
"3501",1
"3502",0
"3503",1
"3504",1
"3505",1
"3506",0
"3507",0
"3508",0
"3509",1
"3510",1
"3511",1
"3512",1
"3513",1
"3514",0
"3515",1
"3516",1
"3517",0
"3518",1
"3519",1
"3520",1
"3521",1
"3522",1
"3523",1
"3524",0
"3525",1
"3526",0
"3527",1
"3528",1
"3529",1
"3530",1
"3531",1
"3532",0
"3533",1
"3534",1
"3535",0
"3536",1
"3537",1
"3538",1
"3539",1
"3540",1
"3541",0
"3542",1
"3543",1
"3544",1
"3545",0
"3546",0
"3547",1
"3548",1
"3549",1
"3550",0
"3551",0
"3552",1
"3553",0
"3554",1
"3555",0
"3556",0
"3557",0
"3558",0
"3559",1
"3560",1
"3561",1
"3562",1
"3563",0
"3564",1
"3565",0
"3566",1
"3567",1
"3568",1
"3569",0
"3570",1
"3571",0
"3572",0
"3573",1
"3574",0
"3575",1
"3576",1
"3577",0
"3578",1
"3579",1
"3580",1
"3581",1
"3582",0
"3583",1
"3584",1
"3585",1
"3586",1
"3587",1
"3588",0
"3589",1
"3590",1
"3591",1
"3592",0
"3593",1
"3594",0
"3595",1
"3596",1
"3597",0
"3598",0
"3599",1
"3600",1
"3601",1
"3602",0
"3603",1
"3604",0
"3605",0
"3606",1
"3607",1
"3608",0
"3609",1
"3610",1
"3611",0
"3612",1
"3613",1
"3614",1
"3615",0
"3616",1
"3617",1
"3618",1
"3619",1
"3620",0
"3621",1
"3622",1
"3623",1
"3624",1
"3625",0
"3626",1
"3627",0
"3628",1
"3629",1
"3630",1
"3631",1
"3632",0
"3633",1
"3634",0
"3635",0
"3636",0
"3637",1
"3638",1
"3639",1
"3640",1
"3641",1
"3642",0
"3643",0
"3644",1
"3645",0
"3646",1
"3647",0
"3648",0
"3649",0
"3650",0
"3651",0
"3652",1
"3653",1
"3654",1
"3655",0
"3656",1
"3657",1
"3658",0
"3659",1
"3660",1
"3661",1
"3662",1
"3663",0
"3664",0
"3665",1
"3666",1
"3667",0
"3668",0
"3669",0
"3670",1
"3671",0
"3672",0
"3673",1
"3674",0
"3675",1
"3676",0
"3677",1
"3678",1
"3679",1
"3680",1
"3681",1
"3682",0
"3683",1
"3684",0
"3685",0
"3686",0
"3687",0
"3688",1
"3689",0
"3690",1
"3691",0
"3692",0
"3693",1
"3694",1
"3695",0
"3696",1
"3697",0
"3698",0
"3699",0
"3700",0
"3701",1
"3702",0
"3703",0
"3704",1
"3705",1
"3706",0
"3707",0
"3708",0
"3709",1
"3710",1
"3711",1
"3712",1
"3713",1
"3714",1
"3715",0
"3716",0
"3717",1
"3718",0
"3719",0
"3720",1
"3721",1
"3722",1
"3723",0
"3724",0
"3725",1
"3726",0
"3727",0
"3728",1
"3729",1
"3730",0
"3731",1
"3732",1
"3733",1
"3734",0
"3735",1
"3736",1
"3737",0
"3738",1
"3739",0
"3740",0
"3741",1
"3742",0
"3743",0
"3744",0
"3745",1
"3746",0
"3747",0
"3748",0
"3749",0
"3750",0
"3751",1
"3752",1
"3753",1
"3754",0
"3755",1
"3756",0
"3757",0
"3758",0
"3759",0
"3760",1
"3761",0
"3762",0
"3763",0
"3764",0
"3765",0
"3766",0
"3767",0
"3768",0
"3769",0
"3770",1
"3771",1
"3772",1
"3773",0
"3774",1
"3775",1
"3776",0
"3777",1
"3778",0
"3779",1
"3780",0
"3781",0
"3782",0
"3783",1
"3784",1
"3785",1
"3786",0
"3787",0
"3788",0
"3789",0
"3790",1
"3791",0
"3792",0
"3793",1
"3794",0
"3795",0
"3796",0
"3797",1
"3798",0
"3799",0
"3800",1
"3801",1
"3802",0
"3803",0
"3804",1
"3805",1
"3806",0
"3807",0
"3808",0
"3809",1
"3810",1
"3811",0
"3812",1
"3813",1
"3814",1
"3815",0
"3816",0
"3817",1
"3818",0
"3819",0
"3820",1
"3821",1
"3822",1
"3823",0
"3824",1
"3825",1
"3826",1
"3827",1
"3828",0
"3829",0
"3830",1
"3831",1
"3832",1
"3833",0
"3834",1
"3835",1
"3836",0
"3837",1
"3838",1
"3839",1
"3840",1
"3841",0
"3842",0
"3843",1
"3844",1
"3845",1
"3846",1
"3847",1
"3848",0
"3849",1
"3850",1
"3851",1
"3852",1
"3853",0
"3854",0
"3855",0
"3856",0
"3857",1
"3858",1
"3859",0
"3860",0
"3861",0
"3862",0
"3863",1
"3864",1
"3865",1
"3866",1
"3867",1
"3868",1
"3869",0
"3870",1
"3871",1
"3872",0
"3873",1
"3874",0
"3875",1
"3876",1
"3877",0
"3878",0
"3879",1
"3880",0
"3881",1
"3882",1
"3883",1
"3884",1
"3885",1
"3886",1
"3887",0
"3888",1
"3889",1
"3890",1
"3891",0
"3892",0
"3893",1
"3894",0
"3895",1
"3896",1
"3897",1
"3898",1
"3899",1
"3900",1
"3901",1
"3902",1
"3903",0
"3904",1
"3905",0
"3906",1
"3907",1
"3908",1
"3909",0
"3910",0
"3911",1
"3912",0
"3913",1
"3914",0
"3915",1
"3916",1
"3917",0
"3918",0
"3919",1
"3920",1
"3921",1
"3922",0
"3923",1
"3924",1
"3925",0
"3926",1
"3927",1
"3928",0
"3929",1
"3930",1
"3931",0
"3932",1
"3933",1
"3934",1
"3935",0
"3936",1
"3937",1
"3938",0
"3939",0
"3940",0
"3941",0
"3942",1
"3943",1
"3944",1
"3945",0
"3946",1
"3947",0
"3948",1
"3949",1
"3950",1
"3951",0
"3952",1
"3953",0
"3954",1
"3955",1
"3956",1
"3957",1
"3958",1
"3959",1
"3960",0
"3961",1
"3962",1
"3963",1
"3964",1
"3965",1
"3966",1
"3967",1
"3968",1
"3969",1
"3970",1
"3971",1
"3972",1
"3973",1
"3974",1
"3975",1
"3976",1
"3977",1
"3978",1
"3979",0
"3980",1
"3981",1
"3982",0
"3983",0
"3984",1
"3985",1
"3986",1
"3987",0
"3988",0
"3989",1
"3990",1
"3991",1
"3992",1
"3993",1
"3994",0
"3995",1
"3996",0
"3997",1
"3998",0
"3999",1
"4000",1
"4001",0
"4002",0
"4003",1
"4004",0
"4005",0
"4006",0
"4007",0
"4008",0
"4009",1
"4010",1
"4011",0
"4012",1
"4013",1
"4014",1
"4015",1
"4016",1
"4017",1
"4018",1
"4019",1
"4020",1
"4021",0
"4022",0
"4023",0
"4024",0
"4025",0
"4026",0
"4027",1
"4028",0
"4029",0
"4030",1
"4031",1
"4032",0
"4033",0
"4034",1
"4035",1
"4036",0
"4037",1
"4038",0
"4039",0
"4040",1
"4041",1
"4042",0
"4043",1
"4044",0
"4045",0
"4046",1
"4047",1
"4048",1
"4049",0
"4050",0
"4051",1
"4052",1
"4053",1
"4054",0
"4055",0
"4056",1
"4057",1
"4058",0
"4059",1
"4060",1
"4061",1
"4062",1
"4063",1
"4064",1
"4065",1
"4066",1
"4067",1
"4068",1
"4069",1
"4070",1
"4071",1
"4072",1
"4073",1
"4074",1
"4075",1
"4076",0
"4077",1
"4078",1
"4079",1
"4080",1
"4081",1
"4082",0
"4083",1
"4084",1
"4085",0
"4086",1
"4087",0
"4088",1
"4089",1
"4090",1
"4091",1
"4092",1
"4093",0
"4094",1
"4095",1
"4096",1
"4097",1
"4098",1
"4099",1
"4100",1
"4101",1
"4102",1
"4103",1
"4104",1
"4105",1
"4106",1
"4107",0
"4108",1
"4109",0
"4110",0
"4111",1
"4112",1
"4113",0
"4114",1
"4115",0
"4116",0
"4117",0
"4118",1
"4119",0
"4120",1
"4121",1
"4122",0
"4123",1
"4124",1
"4125",1
"4126",1
"4127",1
"4128",0
"4129",1
"4130",0
"4131",1
"4132",1
"4133",0
"4134",0
"4135",0
"4136",0
"4137",1
"4138",1
"4139",1
"4140",0
"4141",1
"4142",1
"4143",1
"4144",0
"4145",0
"4146",1
"4147",0
"4148",0
"4149",0
"4150",1
"4151",0
"4152",1
"4153",1
"4154",1
"4155",1
"4156",0
"4157",1
"4158",1
"4159",1
"4160",0
"4161",1
"4162",1
"4163",1
"4164",0
"4165",0
"4166",1
"4167",1
"4168",0
"4169",1
"4170",1
"4171",1
"4172",1
"4173",1
"4174",1
"4175",0
"4176",1
"4177",1
"4178",0
"4179",0
"4180",1
"4181",0
"4182",1
"4183",1
"4184",0
"4185",1
"4186",1
"4187",1
"4188",1
"4189",1
"4190",0
"4191",0
"4192",1
"4193",1
"4194",1
"4195",0
"4196",0
"4197",1
"4198",1
"4199",1
"4200",0
"4201",1
"4202",0
"4203",1
"4204",1
"4205",1
"4206",0
"4207",1
"4208",1
"4209",1
"4210",1
"4211",1
"4212",1
"4213",0
"4214",1
"4215",1
"4216",1
"4217",1
"4218",0
"4219",1
"4220",0
"4221",1
"4222",1
"4223",1
"4224",1
"4225",1
"4226",1
"4227",1
"4228",1
"4229",1
"4230",1
"4231",1
"4232",0
"4233",0
"4234",0
"4235",0
"4236",1
"4237",0
"4238",1
"4239",0
"4240",0
"4241",0
"4242",0
"4243",0
"4244",1
"4245",0
"4246",0
"4247",1
"4248",0
"4249",0
"4250",0
"4251",0
"4252",0
"4253",0
"4254",0
"4255",1
"4256",0
"4257",0
"4258",0
"4259",0
"4260",0
"4261",0
"4262",0
"4263",1
"4264",1
"4265",0
"4266",1
"4267",1
"4268",1
"4269",1
"4270",1
"4271",0
"4272",1
"4273",1
"4274",1
"4275",1
"4276",0
"4277",1
"4278",1
"4279",1
"4280",1
"4281",1
"4282",0
"4283",0
"4284",0
"4285",1
"4286",1
"4287",1
"4288",1
"4289",1
"4290",0
"4291",0
"4292",0
"4293",1
"4294",1
"4295",1
"4296",0
"4297",1
"4298",0
"4299",1
"4300",0
"4301",1
"4302",0
"4303",0
"4304",1
"4305",1
"4306",0
"4307",0
"4308",0
"4309",1
"4310",0
"4311",0
"4312",1
"4313",0
"4314",1
"4315",0
"4316",1
"4317",0
"4318",0
"4319",1
"4320",1
"4321",1
"4322",0
"4323",0
"4324",0
"4325",1
"4326",1
"4327",0
"4328",1
"4329",0
"4330",0
"4331",1
"4332",1
"4333",1
"4334",0
"4335",1
"4336",0
"4337",1
"4338",0
"4339",0
"4340",1
"4341",0
"4342",1
"4343",0
"4344",0
"4345",0
"4346",0
"4347",1
"4348",0
"4349",1
"4350",0
"4351",0
"4352",1
"4353",0
"4354",1
"4355",1
"4356",0
"4357",1
"4358",1
"4359",1
"4360",1
"4361",0
"4362",0
"4363",0
"4364",0
"4365",1
"4366",0
"4367",0
"4368",0
"4369",0
"4370",0
"4371",1
"4372",0
"4373",1
"4374",1
"4375",1
"4376",1
"4377",0
"4378",1
"4379",1
"4380",0
"4381",1
"4382",1
"4383",1
"4384",0
"4385",1
"4386",0
"4387",1
"4388",0
"4389",0
"4390",0
"4391",1
"4392",1
"4393",1
"4394",0
"4395",0
"4396",1
"4397",0
"4398",1
"4399",0
"4400",1
"4401",0
"4402",0
"4403",1
"4404",0
"4405",1
"4406",0
"4407",0
"4408",1
"4409",0
"4410",0
"4411",1
"4412",0
"4413",0
"4414",0
"4415",1
"4416",1
"4417",0
"4418",1
"4419",1
"4420",1
"4421",0
"4422",1
"4423",0
"4424",1
"4425",1
"4426",0
"4427",0
"4428",0
"4429",0
"4430",1
"4431",0
"4432",0
"4433",0
"4434",1
"4435",1
"4436",1
"4437",0
"4438",0
"4439",0
"4440",1
"4441",0
"4442",0
"4443",1
"4444",0
"4445",1
"4446",0
"4447",1
"4448",1
"4449",0
"4450",0
"4451",1
"4452",0
"4453",1
"4454",1
"4455",1
"4456",0
"4457",1
"4458",0
"4459",0
"4460",0
"4461",0
"4462",0
"4463",0
"4464",0
"4465",0
"4466",0
"4467",1
"4468",1
"4469",0
"4470",0
"4471",0
"4472",0
"4473",1
"4474",0
"4475",1
"4476",0
"4477",1
"4478",1
"4479",1
"4480",1
"4481",1
"4482",0
"4483",0
"4484",1
"4485",0
"4486",1
"4487",0
"4488",1
"4489",1
"4490",1
"4491",0
"4492",1
"4493",1
"4494",1
"4495",1
"4496",1
"4497",0
"4498",0
"4499",0
"4500",0
"4501",0
"4502",0
"4503",1
"4504",1
"4505",0
"4506",0
"4507",1
"4508",0
"4509",1
"4510",0
"4511",0
"4512",0
"4513",0
"4514",0
"4515",1
"4516",0
"4517",0
"4518",0
"4519",1
"4520",0
"4521",0
"4522",1
"4523",1
"4524",0
"4525",0
"4526",1
"4527",1
"4528",0
"4529",1
"4530",1
"4531",0
"4532",0
"4533",1
"4534",0
"4535",1
"4536",1
"4537",0
"4538",0
"4539",0
"4540",0
"4541",1
"4542",0
"4543",0
"4544",1
"4545",1
"4546",0
"4547",0
"4548",1
"4549",0
"4550",1
"4551",0
"4552",1
"4553",1
"4554",0
"4555",0
"4556",1
"4557",1
"4558",1
"4559",0
"4560",0
"4561",0
"4562",1
"4563",1
"4564",0
"4565",0
"4566",1
"4567",0
"4568",0
"4569",0
"4570",1
"4571",0
"4572",1
"4573",1
"4574",0
"4575",1
"4576",1
"4577",0
"4578",0
"4579",1
"4580",0
"4581",1
"4582",0
"4583",1
"4584",0
"4585",0
"4586",1
"4587",0
"4588",1
"4589",0
"4590",0
"4591",1
"4592",0
"4593",1
"4594",0
"4595",1
"4596",0
"4597",0
"4598",1
"4599",1
"4600",1
"4601",1
"4602",1
"4603",1
"4604",1
"4605",0
"4606",1
"4607",0
"4608",1
"4609",1
"4610",1
"4611",0
"4612",0
"4613",0
"4614",1
"4615",1
"4616",1
"4617",1
"4618",1
"4619",0
"4620",0
"4621",0
"4622",0
"4623",0
"4624",0
"4625",0
"4626",1
"4627",1
"4628",0
"4629",0
"4630",0
"4631",0
"4632",0
"4633",1
"4634",1
"4635",1
"4636",1
"4637",1
"4638",1
"4639",1
"4640",1
"4641",0
"4642",0
"4643",0
"4644",1
"4645",1
"4646",1
"4647",1
"4648",1
"4649",0
"4650",0
"4651",1
"4652",1
"4653",0
"4654",1
"4655",1
"4656",1
"4657",1
"4658",0
"4659",1
"4660",1
"4661",1
"4662",1
"4663",0
"4664",0
"4665",0
"4666",1
"4667",0
"4668",1
"4669",1
"4670",1
"4671",0
"4672",0
"4673",0
"4674",0
"4675",0
"4676",0
"4677",0
"4678",1
"4679",0
"4680",0
"4681",1
"4682",1
"4683",1
"4684",1
"4685",1
"4686",1
"4687",0
"4688",1
"4689",1
"4690",1
"4691",0
"4692",1
"4693",1
"4694",1
"4695",1
"4696",0
"4697",1
"4698",1
"4699",1
"4700",0
"4701",1
"4702",1
"4703",0
"4704",1
"4705",1
"4706",1
"4707",1
"4708",1
"4709",0
"4710",1
"4711",0
"4712",1
"4713",1
"4714",1
"4715",0
"4716",1
"4717",0
"4718",1
"4719",0
"4720",1
"4721",1
"4722",0
"4723",0
"4724",1
"4725",1
"4726",1
"4727",1
"4728",0
"4729",1
"4730",0
"4731",1
"4732",0
"4733",1
"4734",1
"4735",0
"4736",0
"4737",1
"4738",1
"4739",1
"4740",1
"4741",1
"4742",0
"4743",0
"4744",0
"4745",0
"4746",1
"4747",1
"4748",0
"4749",0
"4750",0
"4751",0
"4752",1
"4753",0
"4754",1
"4755",1
"4756",1
"4757",1
"4758",1
"4759",0
"4760",1
"4761",1
"4762",1
"4763",1
"4764",1
"4765",1
"4766",1
"4767",1
"4768",1
"4769",0
"4770",1
"4771",1
"4772",1
"4773",1
"4774",1
"4775",1
"4776",1
"4777",1
"4778",1
"4779",0
"4780",1
"4781",1
"4782",0
"4783",1
"4784",0
"4785",1
"4786",1
"4787",1
"4788",1
"4789",0
"4790",1
"4791",1
"4792",0
"4793",1
"4794",0
"4795",1
"4796",1
"4797",1
"4798",1
"4799",0
"4800",0
"4801",1
"4802",0
"4803",1
"4804",1
"4805",0
"4806",1
"4807",0
"4808",1
"4809",0
"4810",1
"4811",1
"4812",0
"4813",0
"4814",1
"4815",1
"4816",1
"4817",1
"4818",0
"4819",0
"4820",0
"4821",0
"4822",0
"4823",0
"4824",1
"4825",0
"4826",1
"4827",1
"4828",1
"4829",0
"4830",1
